#Wave		#Intensity
2381.980469	11508.136719
2378.621094	11449.199219
2375.263672	11433.258789
2371.902344	11434.153320
2368.541016	11443.453125
2365.177734	11299.130859
2361.814453	11355.831055
2358.449219	11418.591797
2355.082031	11359.166016
2351.712891	11295.966797
2348.343750	11328.918945
2344.972656	11372.514648
2341.601563	11163.041992
2338.228516	11199.804688
2334.853516	11220.541016
2331.476563	11124.026367
2328.099609	10962.142578
2324.720703	11189.832031
2321.341797	11062.256836
2317.958984	10919.577148
2314.576172	10985.935547
2311.193359	10986.926758
2307.806641	10934.012695
2304.421875	10857.612305
2301.033203	10885.189453
2297.642578	10748.958984
2294.251953	10756.085938
2290.861328	10774.567383
2287.466797	10693.816406
2284.072266	10766.051758
2280.675781	10667.199219
2277.279297	10658.438477
2273.880859	10618.679688
2270.480469	10485.221680
2267.078125	10528.666016
2263.675781	10469.357422
2260.271484	10496.912109
2256.865234	10439.919922
2253.458984	10422.196289
2250.050781	10367.533203
2246.640625	10432.757813
2243.230469	10320.111328
2239.818359	10359.688477
2236.404297	10302.111328
2232.990234	10303.276367
2229.572266	10196.112305
2226.156250	10240.924805
2222.736328	10178.962891
2219.316406	10118.548828
2215.894531	10056.678711
2212.470703	9965.574219
2209.046875	9999.114258
2205.621094	10092.637695
2202.193359	9994.119141
2198.763672	9966.134766
2195.333984	9939.666992
2191.902344	9938.681641
2188.470703	9922.720703
2185.035156	9995.824219
2181.599609	9828.738281
2178.164063	9816.569336
2174.724609	9849.253906
2171.285156	9800.468750
2167.843750	9774.872070
2164.402344	9718.683594
2160.957031	9766.267578
2157.511719	9663.871094
2154.066406	9703.229492
2150.617188	9608.388672
2147.167969	9515.111328
2143.718750	9516.489258
2140.265625	9572.208008
2136.812500	9483.512695
2133.357422	9457.370117
2129.900391	9455.781250
2126.443359	9330.811523
2122.984375	9451.114258
2119.523438	9400.505859
2116.060547	9254.914063
2112.597656	9484.173828
2109.132813	9383.906250
2105.666016	9317.082031
2102.199219	9411.879883
2098.730469	9293.233398
2095.259766	9374.627930
2091.789063	9282.735352
2088.314453	9241.969727
2084.839844	9164.992188
2081.365234	9269.213867
2077.886719	9129.461914
2074.408203	9176.723633
2070.927734	9193.667969
2067.445313	9155.234375
2063.962891	9157.410156
2060.478516	9161.793945
2056.992188	9200.821289
2053.505859	9053.367188
2050.015625	9037.889648
2046.525391	9056.292969
2043.035156	9057.013672
2039.541016	9045.958984
2036.046875	8973.132813
2032.550781	9009.164063
2029.052734	9019.444336
2025.554688	8987.842773
2022.054688	8891.652344
2018.552734	8911.499023
2015.050781	8892.444336
2011.544922	8921.802734
2008.039063	8905.685547
2004.531250	8904.965820
2001.023438	8843.452148
1997.513672	8860.324219
1994.001953	8754.962891
1990.488281	8752.099609
1986.972656	8861.846680
1983.457031	8803.385742
1979.939453	8718.666992
1976.421875	8797.610352
1972.900391	8634.843750
1969.378906	8742.939453
1965.855469	8732.775391
1962.330078	8672.306641
1958.804688	8703.717773
1955.277344	8722.715820
1951.748047	8699.457031
1948.216797	8692.957031
1944.685547	8650.805664
1941.152344	8650.872070
1937.617188	8697.464844
1934.080078	8544.892578
1930.542969	8571.871094
1927.003906	8563.971680
1923.462891	8524.864258
1919.919922	8600.419922
1916.376953	8599.036133
1912.832031	8546.906250
1909.285156	8478.875000
1905.736328	8477.535156
1902.187500	8522.531250
1898.636719	8475.574219
1895.083984	8476.399414
1891.529297	8504.700195
1887.974609	8466.473633
1884.417969	8426.832031
1880.859375	8439.943359
1877.298828	8317.318359
1873.736328	8342.726563
1870.173828	8342.864258
1866.609375	8322.088867
1863.044922	8207.634766
1859.476563	8331.733398
1855.908203	8303.779297
1852.337891	8355.027344
1848.765625	8273.836914
1845.193359	8268.230469
1841.617188	8246.809570
1838.041016	8129.107910
1834.462891	8175.998535
1830.884766	8232.899414
1827.304688	8235.204102
1823.720703	8179.391602
1820.138672	8112.866699
1816.552734	8211.981445
1812.966797	8114.682617
1809.376953	8074.760742
1805.787109	8076.393555
1802.197266	8138.134766
1798.603516	8055.325684
1795.009766	8102.003906
1791.414063	8100.752930
1787.816406	8073.066895
1784.218750	8105.388672
1780.617188	8054.875977
1777.015625	8034.371582
1773.412109	7966.808594
1769.806641	7944.214844
1766.201172	7895.269531
1762.593750	7956.774902
1758.984375	7882.227539
1755.373047	7891.013184
1751.759766	7853.545898
1748.146484	7818.240723
1744.531250	7797.179688
1740.914063	7711.475098
1737.294922	7716.040039
1733.675781	7756.096191
1730.054688	7774.117188
1726.431641	7846.740234
1722.806641	7617.956055
1719.179688	7634.587891
1715.552734	7717.796875
1711.923828	7747.114258
1708.292969	7806.841797
1704.660156	7711.563965
1701.027344	7801.662598
1697.390625	7838.662109
1693.753906	7716.631348
1690.117188	7792.479492
1686.476563	7859.789063
1682.833984	7833.878906
1679.191406	7706.403320
1675.546875	7758.847656
1671.900391	7816.884277
1668.253906	7791.026855
1664.603516	7746.173828
1660.953125	7766.824707
1657.300781	7729.051758
1653.646484	7749.687988
1649.992188	7671.874512
1646.333984	7635.588379
1642.675781	7581.768555
1639.015625	7540.631348
1635.355469	7613.230469
1631.691406	7534.225098
1628.027344	7545.749023
1624.361328	7515.903320
1620.693359	7545.638672
1617.023438	7499.004395
1613.351563	7455.208008
1609.679688	7512.915527
1606.005859	7513.213867
1602.330078	7431.704102
1598.652344	7473.266602
1594.974609	7391.838379
1591.292969	7404.049805
1587.611328	7328.998047
1583.927734	7406.804688
1580.242188	7317.166016
1576.556641	7369.811523
1572.867188	7401.504883
1569.177734	7309.190430
1565.486328	7327.650391
1561.792969	7424.730957
1558.099609	7495.988281
1554.402344	7637.409668
1550.705078	7950.378906
1547.005859	8017.839844
1543.304688	8351.901367
1539.603516	8424.679688
1535.898438	8677.791016
1532.193359	8805.153320
1528.486328	8824.950195
1524.777344	8661.791992
1521.066406	8669.160156
1517.355469	8549.820313
1513.640625	8462.415039
1509.925781	8396.526367
1506.208984	8179.953613
1502.490234	8009.872070
1498.771484	7795.027832
1495.048828	7665.996094
1491.326172	7457.001465
1487.601563	7257.843750
1483.875000	7196.101074
1480.146484	7111.659668
1476.417969	7011.439453
1472.685547	6978.116211
1468.953125	6977.178223
1465.218750	6834.471191
1461.482422	6859.043945
1457.746094	6801.081543
1454.005859	6852.448730
1450.265625	6785.603516
1446.523438	6798.472656
1442.779297	6792.795410
1439.033203	6602.554199
1435.285156	6504.375977
1431.537109	6473.462402
1427.785156	6411.052734
1424.033203	6456.915039
1420.279297	6485.620117
1416.525391	6517.035645
1412.767578	6572.363770
1409.009766	6663.881348
1405.248047	6684.237793
1401.486328	6796.118652
1397.722656	6726.940430
1393.958984	6853.718750
1390.191406	6891.006836
1386.423828	6839.602539
1382.652344	6990.020508
1378.880859	6927.711914
1375.107422	6917.899414
1371.332031	7078.293457
1367.556641	7190.911133
1363.777344	7193.234863
1359.998047	7337.657227
1356.216797	7506.417969
1352.433594	8048.659668
1348.648438	9219.211914
1344.863281	14589.447266
1341.074219	39382.203125
1337.285156	69861.382813
1333.492188	91236.937500
1329.699219	89550.820313
1325.906250	39050.339844
1322.109375	14447.873047
1318.310547	9152.700195
1314.511719	7865.625488
1310.710938	7328.770996
1306.906250	6976.196777
1303.103516	6767.132813
1299.296875	6565.675781
1295.488281	6441.332031
1291.679688	6221.974121
1287.867188	6022.360840
1284.054688	5940.874512
1280.240234	5914.029785
1276.423828	5755.885742
1272.605469	5781.646973
1268.787109	5666.084961
1264.964844	5646.797852
1261.142578	5630.887207
1257.318359	5479.250977
